work_index	section	work_title	work_url	download_index	format	local_path	download_url	source_filename
60	Secular works for five voices	Al mio gioir il ciel si fa sereno	https://test.cpdl.org/wiki/index.php/Al_mio_gioir_il_ciel_si_fa_sereno_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/060_al_mio_gioir_il_ciel_si_fa_sereno__02_al_mio_gioir_gesualdo.mxl	https://test.cpdl.org/wiki/images/5/51/Al_mio_gioir_Gesualdo.mxl	Al_mio_gioir_Gesualdo.mxl
61	Secular works for five voices	All' ombra de gl'allori	https://test.cpdl.org/wiki/index.php/All%27_ombra_de_gl%27allori_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/061_all_ombra_de_gl_allori__01_gesualdo_all_ombra_de_gl_allori.mid	https://test.cpdl.org/wiki/images/f/f8/Gesualdo-All%27_ombra_de_gl%27allori.mid	Gesualdo-All'_ombra_de_gl'allori.mid
61	Secular works for five voices	All' ombra de gl'allori	https://test.cpdl.org/wiki/index.php/All%27_ombra_de_gl%27allori_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/061_all_ombra_de_gl_allori__02_gesualdo_all_ombra_de_gl_allori.mxl	https://test.cpdl.org/wiki/images/5/50/Gesualdo-All%27_ombra_de_gl%27allori.mxl	Gesualdo-All'_ombra_de_gl'allori.mxl
62	Secular works for five voices	All'apparir di quelle luci ardenti	https://test.cpdl.org/wiki/index.php/All%27apparir_di_quelle_luci_ardenti_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/062_all_apparir_di_quelle_luci_ardenti__01_gesualdo_all_apparir_di_quelle_luci_ardenti.mid	https://test.cpdl.org/wiki/images/c/c8/Gesualdo_All_apparir_di_quelle_luci_ardenti.mid	Gesualdo_All_apparir_di_quelle_luci_ardenti.mid
62	Secular works for five voices	All'apparir di quelle luci ardenti	https://test.cpdl.org/wiki/index.php/All%27apparir_di_quelle_luci_ardenti_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/062_all_apparir_di_quelle_luci_ardenti__02_gesualdo_all_apparir_di_quelle_luci_ardenti.mxl	https://test.cpdl.org/wiki/images/1/1a/Gesualdo_All_apparir_di_quelle_luci_ardenti.mxl	Gesualdo_All_apparir_di_quelle_luci_ardenti.mxl
63	Secular works for five voices	Alme d'Amor rubelle	https://test.cpdl.org/wiki/index.php/Alme_d%27Amor_rubelle_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/063_alme_d_amor_rubelle__01_alme_d_amor_rubelle_gesualdo.mid	https://test.cpdl.org/wiki/images/8/87/Alme_d%27Amor_rubelle_Gesualdo.mid	Alme_d'Amor_rubelle_Gesualdo.mid
63	Secular works for five voices	Alme d'Amor rubelle	https://test.cpdl.org/wiki/index.php/Alme_d%27Amor_rubelle_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/063_alme_d_amor_rubelle__02_alme_d_amor_rubelle_gesualdo.mxl	https://test.cpdl.org/wiki/images/e/ef/Alme_d%27Amor_rubelle_Gesualdo.mxl	Alme_d'Amor_rubelle_Gesualdo.mxl
64	Secular works for five voices	Amor pace non chero	https://test.cpdl.org/wiki/index.php/Amor_pace_non_chero_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/064_amor_pace_non_chero__01_gesualdo_amor_pace_non_chero.mxl	https://test.cpdl.org/wiki/images/a/a2/Gesualdo_Amor_pace_non_chero.mxl	Gesualdo_Amor_pace_non_chero.mxl
65	Secular works for five voices	Ancide sol la morte	https://test.cpdl.org/wiki/index.php/Ancide_sol_la_morte_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__01_ancide_sol_la_morte_gesualdo.mid	https://test.cpdl.org/wiki/images/7/7d/Ancide_sol_la_morte_Gesualdo.mid	Ancide_sol_la_morte_Gesualdo.mid
65	Secular works for five voices	Ancide sol la morte	https://test.cpdl.org/wiki/index.php/Ancide_sol_la_morte_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/065_ancide_sol_la_morte__02_ancide_sol_la_morte_gesualdo.mxl	https://test.cpdl.org/wiki/images/2/28/Ancide_sol_la_morte_Gesualdo.mxl	Ancide_sol_la_morte_Gesualdo.mxl
66	Secular works for five voices	Ancidetemi pur, grievi martiri	https://test.cpdl.org/wiki/index.php/Ancidetemi_pur,_grievi_martiri_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/066_ancidetemi_pur_grievi_martiri__01_gesualdo_ancidetemi_pur_grievi_martiri.mxl	https://test.cpdl.org/wiki/images/9/9f/Gesualdo_Ancidetemi_pur_grievi_martiri.mxl	Gesualdo_Ancidetemi_pur_grievi_martiri.mxl
67	Secular works for five voices	Ancor che per amarti	https://test.cpdl.org/wiki/index.php/Ancor_che_per_amarti_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__01_ancor_che_per_amarti_gesualdo.mid	https://test.cpdl.org/wiki/images/b/b1/Ancor_che_per_amarti_Gesualdo.mid	Ancor_che_per_amarti_Gesualdo.mid
67	Secular works for five voices	Ancor che per amarti	https://test.cpdl.org/wiki/index.php/Ancor_che_per_amarti_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	https://test.cpdl.org/wiki/images/c/ca/Ancor_che_per_amarti_Gesualdo.mxl	Ancor_che_per_amarti_Gesualdo.mxl
68	Secular works for five voices	Arde il mio cor	https://test.cpdl.org/wiki/index.php/Arde_il_mio_cor_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/068_arde_il_mio_cor__01_arde_il_mio_cor_gesualdo.mid	https://test.cpdl.org/wiki/images/f/f6/Arde_il_mio_cor_Gesualdo.mid	Arde_il_mio_cor_Gesualdo.mid
68	Secular works for five voices	Arde il mio cor	https://test.cpdl.org/wiki/index.php/Arde_il_mio_cor_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	https://test.cpdl.org/wiki/images/6/61/Arde_il_mio_cor_Gesualdo.mxl	Arde_il_mio_cor_Gesualdo.mxl
69	Secular works for five voices	Ardita zanzaretta	https://test.cpdl.org/wiki/index.php/Ardita_zanzaretta_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/069_ardita_zanzaretta__01_ardita_zanzaretta_gesualdo.mid	https://test.cpdl.org/wiki/images/f/fe/Ardita_zanzaretta_Gesualdo.mid	Ardita_zanzaretta_Gesualdo.mid
69	Secular works for five voices	Ardita zanzaretta	https://test.cpdl.org/wiki/index.php/Ardita_zanzaretta_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	https://test.cpdl.org/wiki/images/4/49/Ardita_zanzaretta_Gesualdo.mxl	Ardita_zanzaretta_Gesualdo.mxl
70	Secular works for five voices	Ardo per te, mio bene	https://test.cpdl.org/wiki/index.php/Ardo_per_te,_mio_bene_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__01_ardo_per_te_mio_bene_gesualdo.mid	https://test.cpdl.org/wiki/images/d/d9/Ardo_per_te%2C_mio_bene_Gesualdo.mid	Ardo_per_te,_mio_bene_Gesualdo.mid
70	Secular works for five voices	Ardo per te, mio bene	https://test.cpdl.org/wiki/index.php/Ardo_per_te,_mio_bene_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	https://test.cpdl.org/wiki/images/2/2c/Ardo_per_te%2C_mio_bene_Gesualdo.mxl	Ardo_per_te,_mio_bene_Gesualdo.mxl
71	Secular works for five voices	Asciugate i begli occhi	https://test.cpdl.org/wiki/index.php/Asciugate_i_begli_occhi_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__01_gesu_14asc.mid	https://test.cpdl.org/wiki/images/5/5b/Gesu-14Asc.mid	Gesu-14Asc.mid
71	Secular works for five voices	Asciugate i begli occhi	https://test.cpdl.org/wiki/index.php/Asciugate_i_begli_occhi_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	https://test.cpdl.org/wiki/images/d/d0/Gesu-14Asc.mxl	Gesu-14Asc.mxl
72	Secular works for five voices	Baci soavi e cari	https://test.cpdl.org/wiki/index.php/Baci_soavi_e_cari_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/072_baci_soavi_e_cari__01_gesualdo_baci_soavi_e_cari.mid	https://test.cpdl.org/wiki/images/e/ef/Gesualdo_Baci_soavi_e_cari.mid	Gesualdo_Baci_soavi_e_cari.mid
72	Secular works for five voices	Baci soavi e cari	https://test.cpdl.org/wiki/index.php/Baci_soavi_e_cari_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/072_baci_soavi_e_cari__02_gesualdo_baci_soavi_e_cari.mxl	https://test.cpdl.org/wiki/images/6/60/Gesualdo_Baci_soavi_e_cari.mxl	Gesualdo_Baci_soavi_e_cari.mxl
73	Secular works for five voices	Bella Angioletta	https://test.cpdl.org/wiki/index.php/Bella_Angioletta_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/073_bella_angioletta__01_gesualdo_bella_angioletta.mxl	https://test.cpdl.org/wiki/images/8/84/Gesualdo_Bella_Angioletta.mxl	Gesualdo_Bella_Angioletta.mxl
73	Secular works for five voices	Bella Angioletta	https://test.cpdl.org/wiki/index.php/Bella_Angioletta_(Carlo_Gesualdo)	2	mid	data/cpdl/5-voices/sources/073_bella_angioletta__02_gesualdo_bella_angioletta.mid	https://test.cpdl.org/wiki/images/6/64/Gesualdo-Bella_Angioletta.mid	Gesualdo-Bella_Angioletta.mid
74	Secular works for five voices	Beltà poi che t'assenti	https://test.cpdl.org/wiki/index.php/Belt%C3%A0_poi_che_t%27assenti_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/074_belta_poi_che_t_assenti__01_belta_poi_che_t_assenti.mid	https://test.cpdl.org/wiki/images/1/12/Belta_poi_che_t%27assenti.mid	Belta_poi_che_t'assenti.mid
74	Secular works for five voices	Beltà poi che t'assenti	https://test.cpdl.org/wiki/index.php/Belt%C3%A0_poi_che_t%27assenti_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/074_belta_poi_che_t_assenti__02_belta_poi_che_t_assenti.mxl	https://test.cpdl.org/wiki/images/f/f4/Belta_poi_che_t%27assenti.mxl	Belta_poi_che_t'assenti.mxl
74	Secular works for five voices	Beltà poi che t'assenti	https://test.cpdl.org/wiki/index.php/Belt%C3%A0_poi_che_t%27assenti_(Carlo_Gesualdo)	3	mid	data/cpdl/5-voices/sources/074_belta_poi_che_t_assenti__03_belta_poi_che_t_assenti_gesualdo.mid	https://test.cpdl.org/wiki/images/c/c3/Belta_poi_che_t%27assenti_Gesualdo.mid	Belta_poi_che_t'assenti_Gesualdo.mid
74	Secular works for five voices	Beltà poi che t'assenti	https://test.cpdl.org/wiki/index.php/Belt%C3%A0_poi_che_t%27assenti_(Carlo_Gesualdo)	4	mxl	data/cpdl/5-voices/sources/074_belta_poi_che_t_assenti__04_belta_poi_che_t_assenti_gesualdo.mxl	https://test.cpdl.org/wiki/images/7/7f/Belta_poi_che_t%27assenti_Gesualdo.mxl	Belta_poi_che_t'assenti_Gesualdo.mxl
75	Secular works for five voices	Candida man qual neve	https://test.cpdl.org/wiki/index.php/Candida_man_qual_neve_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/075_candida_man_qual_neve__01_gesualdo_candida_man_qual_neve.mid	https://test.cpdl.org/wiki/images/8/87/Gesualdo_Candida_man_qual_neve.mid	Gesualdo_Candida_man_qual_neve.mid
75	Secular works for five voices	Candida man qual neve	https://test.cpdl.org/wiki/index.php/Candida_man_qual_neve_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/075_candida_man_qual_neve__02_gesualdo_candida_man_qual_neve.mxl	https://test.cpdl.org/wiki/images/1/18/Gesualdo_Candida_man_qual_neve.mxl	Gesualdo_Candida_man_qual_neve.mxl
76	Secular works for five voices	Candido e verde fiore	https://test.cpdl.org/wiki/index.php/Candido_e_verde_fiore_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/076_candido_e_verde_fiore__01_candido_e_verde_fiore_gesualdo.mid	https://test.cpdl.org/wiki/images/4/4b/Candido_e_verde_fiore_Gesualdo.mid	Candido_e_verde_fiore_Gesualdo.mid
76	Secular works for five voices	Candido e verde fiore	https://test.cpdl.org/wiki/index.php/Candido_e_verde_fiore_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/076_candido_e_verde_fiore__02_candido_e_verde_fiore_gesualdo.mxl	https://test.cpdl.org/wiki/images/8/86/Candido_e_verde_fiore_Gesualdo.mxl	Candido_e_verde_fiore_Gesualdo.mxl
77	Secular works for five voices	Caro amoroso neo	https://test.cpdl.org/wiki/index.php/Caro_amoroso_neo_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/077_caro_amoroso_neo__01_gesualdo_caro_amoroso_neo.mxl	https://test.cpdl.org/wiki/images/4/4d/Gesualdo_Caro_amoroso_neo.mxl	Gesualdo_Caro_amoroso_neo.mxl
77	Secular works for five voices	Caro amoroso neo	https://test.cpdl.org/wiki/index.php/Caro_amoroso_neo_(Carlo_Gesualdo)	2	mid	data/cpdl/5-voices/sources/077_caro_amoroso_neo__02_1_caro_amoroso_neo.mid	https://test.cpdl.org/wiki/images/e/e8/1._Caro_amoroso_neo.mid	1._Caro_amoroso_neo.mid
78	Secular works for five voices	Che fai meco	https://test.cpdl.org/wiki/index.php/Che_fai_meco_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/078_che_fai_meco__01_che_fai_meco_gesualdo.mid	https://test.cpdl.org/wiki/images/e/eb/Che_fai_meco_Gesualdo.mid	Che_fai_meco_Gesualdo.mid
78	Secular works for five voices	Che fai meco	https://test.cpdl.org/wiki/index.php/Che_fai_meco_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/078_che_fai_meco__02_che_fai_meco_gesualdo.mxl	https://test.cpdl.org/wiki/images/3/3c/Che_fai_meco_Gesualdo.mxl	Che_fai_meco_Gesualdo.mxl
79	Secular works for five voices	Che sentir deve il petto mio	https://test.cpdl.org/wiki/index.php/Che_sentir_deve_il_petto_mio_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/079_che_sentir_deve_il_petto_mio__01_5_che_sentir_deve.mid	https://test.cpdl.org/wiki/images/a/a7/5._Che_sentir_deve.mid	5._Che_sentir_deve.mid
80	Secular works for five voices	Chiaro risplender suole	https://test.cpdl.org/wiki/index.php/Chiaro_risplender_suole_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/080_chiaro_risplender_suole__01_chiaro_risplender_suole_gesualdo.mid	https://test.cpdl.org/wiki/images/1/1d/Chiaro_risplender_suole_Gesualdo.mid	Chiaro_risplender_suole_Gesualdo.mid
80	Secular works for five voices	Chiaro risplender suole	https://test.cpdl.org/wiki/index.php/Chiaro_risplender_suole_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/080_chiaro_risplender_suole__02_chiaro_risplender_suole_gesualdo.mxl	https://test.cpdl.org/wiki/images/4/42/Chiaro_risplender_suole_Gesualdo.mxl	Chiaro_risplender_suole_Gesualdo.mxl
81	Secular works for five voices	Com'esser può ch'io viva	https://test.cpdl.org/wiki/index.php/Com%27esser_pu%C3%B2_ch%27io_viva_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/081_com_esser_puo_ch_io_viva__01_gesualdo_come_esser_puo_ch_io_viva.mxl	https://test.cpdl.org/wiki/images/c/c4/Gesualdo_Come_esser_puo_ch_io_viva.mxl	Gesualdo_Come_esser_puo_ch_io_viva.mxl
82	Secular works for five voices	Come vivrai cor mio	https://test.cpdl.org/wiki/index.php/Come_vivrai_cor_mio_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/082_come_vivrai_cor_mio__01_gesualdo_come_vivrai_cor_mio.mid	https://test.cpdl.org/wiki/images/c/c3/Gesualdo-Come_vivrai_cor_mio.mid	Gesualdo-Come_vivrai_cor_mio.mid
82	Secular works for five voices	Come vivrai cor mio	https://test.cpdl.org/wiki/index.php/Come_vivrai_cor_mio_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/082_come_vivrai_cor_mio__02_gesualdo_come_vivrai_cor_mio.mxl	https://test.cpdl.org/wiki/images/7/74/Gesualdo-Come_vivrai_cor_mio.mxl	Gesualdo-Come_vivrai_cor_mio.mxl
83	Secular works for five voices	Cor mio, deh, non piangete	https://test.cpdl.org/wiki/index.php/Cor_mio,_deh,_non_piangete_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/083_cor_mio_deh_non_piangete__01_cor_mio_deh_gesualdo.mid	https://test.cpdl.org/wiki/images/c/c1/Cor_mio%2C_deh_Gesualdo.mid	Cor_mio,_deh_Gesualdo.mid
83	Secular works for five voices	Cor mio, deh, non piangete	https://test.cpdl.org/wiki/index.php/Cor_mio,_deh,_non_piangete_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/083_cor_mio_deh_non_piangete__02_cor_mio_deh_gesualdo.mxl	https://test.cpdl.org/wiki/images/3/34/Cor_mio%2C_deh_Gesualdo.mxl	Cor_mio,_deh_Gesualdo.mxl
83	Secular works for five voices	Cor mio, deh, non piangete	https://test.cpdl.org/wiki/index.php/Cor_mio,_deh,_non_piangete_(Carlo_Gesualdo)	3	mid	data/cpdl/5-voices/sources/083_cor_mio_deh_non_piangete__03_gesualdo_cor_mio_deh_non_piange.mid	https://test.cpdl.org/wiki/images/3/3a/Gesualdo-Cor_mio_deh_non_piange.mid	Gesualdo-Cor_mio_deh_non_piange.mid
83	Secular works for five voices	Cor mio, deh, non piangete	https://test.cpdl.org/wiki/index.php/Cor_mio,_deh,_non_piangete_(Carlo_Gesualdo)	4	mxl	data/cpdl/5-voices/sources/083_cor_mio_deh_non_piangete__04_gesualdo_cor_mio_deh_non_piange.mxl	https://test.cpdl.org/wiki/images/f/fb/Gesualdo-Cor_mio_deh_non_piange.mxl	Gesualdo-Cor_mio_deh_non_piange.mxl
84	Secular works for five voices	Correte, amanti, a prova	https://test.cpdl.org/wiki/index.php/Correte,_amanti,_a_prova_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/084_correte_amanti_a_prova__01_gesu_13cor.mid	https://test.cpdl.org/wiki/images/6/63/Gesu-13Cor.mid	Gesu-13Cor.mid
84	Secular works for five voices	Correte, amanti, a prova	https://test.cpdl.org/wiki/index.php/Correte,_amanti,_a_prova_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/084_correte_amanti_a_prova__02_gesu_13cor.mxl	https://test.cpdl.org/wiki/images/0/03/Gesu-13Cor.mxl	Gesu-13Cor.mxl
85	Secular works for five voices	Crudelissima doglia	https://test.cpdl.org/wiki/index.php/Crudelissima_doglia_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/085_crudelissima_doglia__01_gesualdo_crudelissima_doglia.mxl	https://test.cpdl.org/wiki/images/c/ce/Gesualdo_Crudelissima_doglia.mxl	Gesualdo_Crudelissima_doglia.mxl
86	Secular works for five voices	Dalle odorate spoglie	https://test.cpdl.org/wiki/index.php/Dalle_odorate_spoglie_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/086_dalle_odorate_spoglie__01_dalle_odorate_spoglie_gesualdo.mid	https://test.cpdl.org/wiki/images/f/f2/Dalle_odorate_spoglie_Gesualdo.mid	Dalle_odorate_spoglie_Gesualdo.mid
86	Secular works for five voices	Dalle odorate spoglie	https://test.cpdl.org/wiki/index.php/Dalle_odorate_spoglie_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/086_dalle_odorate_spoglie__02_dalle_odorate_spoglie_gesualdo.mxl	https://test.cpdl.org/wiki/images/a/a2/Dalle_odorate_spoglie_Gesualdo.mxl	Dalle_odorate_spoglie_Gesualdo.mxl
86	Secular works for five voices	Dalle odorate spoglie	https://test.cpdl.org/wiki/index.php/Dalle_odorate_spoglie_(Carlo_Gesualdo)	3	mxl	data/cpdl/5-voices/sources/086_dalle_odorate_spoglie__03_gesualdo_dalle_odorate_spoglie.mxl	https://test.cpdl.org/wiki/images/b/b5/Gesualdo_Dalle_odorate_spoglie.mxl	Gesualdo_Dalle_odorate_spoglie.mxl
86	Secular works for five voices	Dalle odorate spoglie	https://test.cpdl.org/wiki/index.php/Dalle_odorate_spoglie_(Carlo_Gesualdo)	4	mid	data/cpdl/5-voices/sources/086_dalle_odorate_spoglie__04_gesualdo_dalle_odorate_spoglie.mid	https://test.cpdl.org/wiki/images/1/1c/Gesualdo%3BDalle_odorate_spoglie.mid	Gesualdo;Dalle_odorate_spoglie.mid
86	Secular works for five voices	Dalle odorate spoglie	https://test.cpdl.org/wiki/index.php/Dalle_odorate_spoglie_(Carlo_Gesualdo)	5	mxl	data/cpdl/5-voices/sources/086_dalle_odorate_spoglie__05_gesualdo_dalle_odorate_spoglie.mxl	https://test.cpdl.org/wiki/images/b/b5/Gesualdo%3BDalle_odorate_spoglie.mxl	Gesualdo;Dalle_odorate_spoglie.mxl
87	Secular works for five voices	Deh coprite il bel seno	https://test.cpdl.org/wiki/index.php/Deh_coprite_il_bel_seno_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/087_deh_coprite_il_bel_seno__01_gesu_16de.mid	https://test.cpdl.org/wiki/images/8/84/Gesu-16De.mid	Gesu-16De.mid
87	Secular works for five voices	Deh coprite il bel seno	https://test.cpdl.org/wiki/index.php/Deh_coprite_il_bel_seno_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/087_deh_coprite_il_bel_seno__02_gesu_16de.mxl	https://test.cpdl.org/wiki/images/2/2b/Gesu-16De.mxl	Gesu-16De.mxl
87	Secular works for five voices	Deh coprite il bel seno	https://test.cpdl.org/wiki/index.php/Deh_coprite_il_bel_seno_(Carlo_Gesualdo)	3	mid	data/cpdl/5-voices/sources/087_deh_coprite_il_bel_seno__03_ws_gesu_deh.mid	https://test.cpdl.org/wiki/images/c/c3/Ws-gesu-deh.mid	Ws-gesu-deh.mid
87	Secular works for five voices	Deh coprite il bel seno	https://test.cpdl.org/wiki/index.php/Deh_coprite_il_bel_seno_(Carlo_Gesualdo)	4	mxl	data/cpdl/5-voices/sources/087_deh_coprite_il_bel_seno__04_ws_gesu_deh.mxl	https://test.cpdl.org/wiki/images/8/84/Ws-gesu-deh.mxl	Ws-gesu-deh.mxl
88	Secular works for five voices	Deh, come invan sospiro	https://test.cpdl.org/wiki/index.php/Deh,_come_invan_sospiro_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/088_deh_come_invan_sospiro__01_deh_come_invan_gesualdo.mid	https://test.cpdl.org/wiki/images/c/c5/Deh%2C_come_invan_Gesualdo.mid	Deh,_come_invan_Gesualdo.mid
88	Secular works for five voices	Deh, come invan sospiro	https://test.cpdl.org/wiki/index.php/Deh,_come_invan_sospiro_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/088_deh_come_invan_sospiro__02_deh_come_invan_gesualdo.mxl	https://test.cpdl.org/wiki/images/8/87/Deh%2C_come_invan_Gesualdo.mxl	Deh,_come_invan_Gesualdo.mxl
88	Secular works for five voices	Deh, come invan sospiro	https://test.cpdl.org/wiki/index.php/Deh,_come_invan_sospiro_(Carlo_Gesualdo)	3	mxl	data/cpdl/5-voices/sources/088_deh_come_invan_sospiro__03_gesualdo_deh_come_invan.mxl	https://test.cpdl.org/wiki/images/0/0b/Gesualdo_Deh-come-invan.mxl	Gesualdo_Deh-come-invan.mxl
89	Secular works for five voices	Deh, se già fu crudele	https://test.cpdl.org/wiki/index.php/Deh,_se_gi%C3%A0_fu_crudele_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/089_deh_se_gia_fu_crudele__01_gesualdo_deh_se_gia_fu_crudele.mxl	https://test.cpdl.org/wiki/images/2/23/Gesualdo_Deh_se_gi%C3%A0_fu_crudele.mxl	Gesualdo_Deh_se_già_fu_crudele.mxl
90	Secular works for five voices	Del bel de bei vostri occhi	https://test.cpdl.org/wiki/index.php/Del_bel_de_bei_vostri_occhi_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/090_del_bel_de_bei_vostri_occhi__01_gesualdo_del_bel_de_bei_vostri_occhi.mxl	https://test.cpdl.org/wiki/images/e/eb/Gesualdo_Del_bel_de_bei_vostri_occhi.mxl	Gesualdo_Del_bel_de_bei_vostri_occhi.mxl
91	Secular works for five voices	Dolce spirto d'amore	https://test.cpdl.org/wiki/index.php/Dolce_spirto_d%27amore_(Carlo_Gesualdo)	1	mxl	data/cpdl/5-voices/sources/091_dolce_spirto_d_amore__01_gesualdo_dolce_spirto_d_amore.mxl	https://test.cpdl.org/wiki/images/7/7b/Gesualdo_Dolce_spirto_d_amore.mxl	Gesualdo_Dolce_spirto_d_amore.mxl
92	Secular works for five voices	Dolcissima mia vita	https://test.cpdl.org/wiki/index.php/Dolcissima_mia_vita_(Carlo_Gesualdo)	1	mid	data/cpdl/5-voices/sources/092_dolcissima_mia_vita__01_dolcissima_mia_vita_gesualdo.mid	https://test.cpdl.org/wiki/images/b/b7/Dolcissima_mia_vita_Gesualdo.mid	Dolcissima_mia_vita_Gesualdo.mid
92	Secular works for five voices	Dolcissima mia vita	https://test.cpdl.org/wiki/index.php/Dolcissima_mia_vita_(Carlo_Gesualdo)	2	mxl	data/cpdl/5-voices/sources/092_dolcissima_mia_vita__02_dolcissima_mia_vita_gesualdo.mxl	https://test.cpdl.org/wiki/images/a/a5/Dolcissima_mia_vita_Gesualdo.mxl	Dolcissima_mia_vita_Gesualdo.mxl
92	Secular works for five voices	Dolcissima mia vita	https://test.cpdl.org/wiki/index.php/Dolcissima_mia_vita_(Carlo_Gesualdo)	3	mxl	data/cpdl/5-voices/sources/092_dolcissima_mia_vita__03_gesualdo_dolcissima.mxl	https://test.cpdl.org/wiki/images/a/ab/Gesualdo_Dolcissima.mxl	Gesualdo_Dolcissima.mxl
92	Secular works for five voices	Dolcissima mia vita	https://test.cpdl.org/wiki/index.php/Dolcissima_mia_vita_(Carlo_Gesualdo)	4	mxl	data/cpdl/5-voices/sources/092_dolcissima_mia_vita__04_dolcisima.mxl	https://test.cpdl.org/wiki/images/4/42/Dolcisima.mxl	Dolcisima.mxl
92	Secular works for five voices	Dolcissima mia vita	https://test.cpdl.org/wiki/index.php/Dolcissima_mia_vita_(Carlo_Gesualdo)	5	mid	data/cpdl/5-voices/sources/092_dolcissima_mia_vita__05_gesu_4dol.mid	https://test.cpdl.org/wiki/images/e/ec/Gesu-4Dol.mid	Gesu-4Dol.mid
92	Secular works for five voices	Dolcissima mia vita	https://test.cpdl.org/wiki/index.php/Dolcissima_mia_vita_(Carlo_Gesualdo)	6	mxl	data/cpdl/5-voices/sources/092_dolcissima_mia_vita__06_gesu_4dol.mxl	https://test.cpdl.org/wiki/images/5/5f/Gesu-4Dol.mxl	Gesu-4Dol.mxl
92	Secular works for five voices	Dolcissima mia vita	https://test.cpdl.org/wiki/index.php/Dolcissima_mia_vita_(Carlo_Gesualdo)	7	mid	data/cpdl/5-voices/sources/092_dolcissima_mia_vita__07_ws_gesu_dol.mid	https://test.cpdl.org/wiki/images/2/23/Ws-gesu-dol.mid	Ws-gesu-dol.mid
