piece	file	part	measure	kind	offset	duration	end	beat	boundary	item	tie
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	14	long_note_starts_on_beat	2	2	4	1	3	G5	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	15	long_note_starts_on_beat	0	2	2	1	1	G5	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	16	long_note_starts_on_beat	0	2	2	1	1	E5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	16	long_note_starts_on_beat	2	2	4	1	3	C#5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	18	long_note_starts_on_beat	2	2	4	1	3	D5	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	19	long_note_starts_on_beat	0	2	2	1	1	D5	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	19	long_note_starts_on_beat	2	2	4	1	3	A4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	21	long_note_starts_on_beat	2	2	4	1	3	D5	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	22	long_note_starts_on_beat	0	2	2	1	1	D5	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	22	long_note_starts_on_beat	2	2	4	1	3	A4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	23	rest_starts_on_beat_crosses_later_beat	0	2	2	1	1	rest	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	23	long_note_starts_on_beat	2	2	4	1	3	B-4	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	24	long_note_starts_on_beat	0	2	2	1	1	B-4	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	24	long_note_starts_on_beat	2	2	4	1	3	A4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	25	long_note_starts_on_beat	0	4	4	1	1,2,3	G#4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	26	long_note_starts_on_beat	0	4	4	1	1,2,3	G4	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	27	long_note_starts_on_beat	0	2	2	1	1	G4	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	27	long_note_starts_on_beat	2	2	4	1	3	G5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	28	long_note_starts_on_beat	0	2	2	1	1	C#5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	28	long_note_starts_on_beat	2	2	4	1	3	D5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	30	long_note_starts_on_beat	0	2	2	1	1	E5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	31	long_note_starts_on_beat	2	2	4	1	3	F5	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	34	long_note_starts_on_beat	0	2	2	1	1	C5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	34	long_note_starts_on_beat	2	2	4	1	3	C5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	36	long_note_starts_on_beat	0	2	2	1	1	C#5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	36	long_note_starts_on_beat	2	2	4	1	3	F5	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	37	long_note_starts_on_beat	0	2	2	1	1	F5	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	38	long_note_starts_on_beat	0	2	2	1	1	D5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	38	long_note_starts_on_beat	2	2	4	1	3	B4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	40	long_note_starts_on_beat	0	2	2	1	1	E5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	40	long_note_starts_on_beat	2	2	4	1	3	F5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	41	long_note_starts_on_beat	0	2	2	1	1	G5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	41	long_note_starts_on_beat	2	2	4	1	3	G5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	43	long_note_starts_on_beat	0	2	2	1	1	E5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	43	long_note_starts_on_beat	2	2	4	1	3	F5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	44	long_note_starts_on_beat	0	2	2	1	1	G5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	44	long_note_starts_on_beat	2	2	4	1	3	G5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	45	rest_starts_on_beat_crosses_later_beat	0	2	2	1	1	rest	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	46	long_note_starts_on_beat	0	2	2	1	1	F4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	47	long_note_starts_on_beat	0	3	3	1	1,2	F4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	48	long_note_starts_on_beat	0	2	2	1	1	D4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	48	long_note_starts_on_beat	2	2	4	1	3	E4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	49	rest_starts_on_beat_crosses_later_beat	0	2	2	1	1	rest	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	49	long_note_starts_on_beat	2	2	4	1	3	C5	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	50	long_note_starts_on_beat	0	2	2	1	1	C5	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	51	long_note_starts_on_beat	0	2	2	1	1	F5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	51	long_note_starts_on_beat	2	2	4	1	3	E5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	52	long_note_starts_on_beat	0	2	2	1	1	E5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	52	long_note_starts_on_beat	2	2	4	1	3	D#5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	54	long_note_starts_on_beat	2	2	4	1	3	D5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	55	long_note_starts_on_beat	0	2	2	1	1	G5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	55	long_note_starts_on_beat	2	2	4	1	3	F5	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	56	long_note_starts_on_beat	0	2	2	1	1	F5	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	57	long_note_starts_on_beat	0	2	2	1	1	D#5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	57	long_note_starts_on_beat	2	2	4	1	3	E5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	58	long_note_starts_on_beat	0	2	2	1	1	C5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	59	long_note_starts_on_beat	0	2	2	1	1	B-4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	59	long_note_starts_on_beat	2	2	4	1	3	G4	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	60	long_note_starts_on_beat	0	2	2	1	1	G4	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	60	long_note_starts_on_beat	2	2	4	1	3	C4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	61	long_note_starts_on_beat	0	2	2	1	1	A4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	61	long_note_starts_on_beat	2	2	4	1	3	E5	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	62	long_note_starts_on_beat	0	2	2	1	1	E5	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	63	long_note_starts_on_beat	0	4	4	1	1,2,3	D5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	64	long_note_starts_on_beat	0	4	4	1	1,2,3	E5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	65	long_note_starts_on_beat	0	2	2	1	1	B-4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	65	long_note_starts_on_beat	2	2	4	1	3	F5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	66	long_note_starts_on_beat	0	2	2	1	1	C5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	66	long_note_starts_on_beat	2	2	4	1	3	G5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	67	long_note_starts_on_beat	1	2	3	1	2	E5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	68	long_note_starts_on_beat	0	4	4	1	1,2,3	E5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	69	long_note_starts_on_beat	0	4	4	1	1,2,3	C#5	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin I	70	long_note_starts_on_beat	0	4	4	1	1,2,3	C#5	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	1	long_note_starts_on_beat	0	4	4	1	1,2,3	F4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	2	long_note_starts_on_beat	0	4	4	1	1,2,3	E4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	3	long_note_starts_on_beat	0	4	4	1	1,2,3	E-4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	4	long_note_starts_on_beat	0	4	4	1	1,2,3	D4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	5	long_note_starts_on_beat	0	4	4	1	1,2,3	D4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	6	long_note_starts_on_beat	0	2	2	1	1	G#4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	12	long_note_starts_on_beat	0	3	3	1	1,2	C5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	13	rest_starts_on_beat_crosses_later_beat	0	2	2	1	1	rest	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	13	long_note_starts_on_beat	2	2	4	1	3	E-4	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	14	long_note_starts_on_beat	0	2	2	1	1	E-4	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	14	long_note_starts_on_beat	2	2	4	1	3	B3	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	15	long_note_starts_on_beat	0	2	2	1	1	B3	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	16	long_note_starts_on_beat	0	2	2	1	1	A3	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	16	long_note_starts_on_beat	2	2	4	1	3	G#3	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	18	long_note_starts_on_beat	2	2	4	1	3	D4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	19	long_note_starts_on_beat	0	2	2	1	1	A3	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	19	long_note_starts_on_beat	2	2	4	1	3	D4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	21	long_note_starts_on_beat	2	2	4	1	3	D4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	22	long_note_starts_on_beat	0	2	2	1	1	A3	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	22	long_note_starts_on_beat	2	2	4	1	3	D4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	23	rest_starts_on_beat_crosses_later_beat	0	2	2	1	1	rest	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	23	long_note_starts_on_beat	2	2	4	1	3	F#4	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	24	long_note_starts_on_beat	0	2	2	1	1	F#4	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	24	long_note_starts_on_beat	2	2	4	1	3	F4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	25	long_note_starts_on_beat	0	4	4	1	1,2,3	E4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	26	long_note_starts_on_beat	0	4	4	1	1,2,3	E4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	27	long_note_starts_on_beat	0	4	4	1	1,2,3	E4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	28	long_note_starts_on_beat	0	2	2	1	1	G4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	28	long_note_starts_on_beat	2	2	4	1	3	F#4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	29	long_note_starts_on_beat	0	3	3	1	1,2	F4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	31	long_note_starts_on_beat	0	2	2	1	1	E5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	32	long_note_starts_on_beat	0	3	3	1	1,2	C5	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	35	rest_starts_on_beat_crosses_later_beat	0	2	2	1	1	rest	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	35	long_note_starts_on_beat	2	2	4	1	3	C#4	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	36	long_note_starts_on_beat	0	2	2	1	1	C#4	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	36	long_note_starts_on_beat	2	2	4	1	3	A3	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	37	long_note_starts_on_beat	0	2	2	1	1	A3	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	38	long_note_starts_on_beat	0	2	2	1	1	G3	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	38	long_note_starts_on_beat	2	2	4	1	3	E-4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	40	long_note_starts_on_beat	2	2	4	1	3	C4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	41	long_note_starts_on_beat	0	2	2	1	1	F4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	41	long_note_starts_on_beat	2	2	4	1	3	E4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	43	long_note_starts_on_beat	2	2	4	1	3	C4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	44	long_note_starts_on_beat	0	2	2	1	1	F4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	44	long_note_starts_on_beat	2	2	4	1	3	E4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	45	rest_starts_on_beat_crosses_later_beat	0	2	2	1	1	rest	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	45	long_note_starts_on_beat	2	2	4	1	3	F4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	46	long_note_starts_on_beat	0	2	2	1	1	C4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	47	long_note_starts_on_beat	0	2	2	1	1	B-4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	47	long_note_starts_on_beat	2	2	4	1	3	A4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	48	long_note_starts_on_beat	0	2	2	1	1	A4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	48	long_note_starts_on_beat	2	2	4	1	3	G#4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	49	long_note_starts_on_beat	0	2	2	1	1	G#3	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	50	long_note_starts_on_beat	0	2	2	1	1	G4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	51	long_note_starts_on_beat	0	2	2	1	1	A4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	51	long_note_starts_on_beat	2	2	4	1	3	G4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	52	long_note_starts_on_beat	0	2	2	1	1	A4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	52	long_note_starts_on_beat	2	2	4	1	3	F#4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	54	long_note_starts_on_beat	2	2	4	1	3	A4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	55	long_note_starts_on_beat	0	4	4	1	1,2,3	B4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	56	long_note_starts_on_beat	0	4	4	1	1,2,3	B4	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	57	long_note_starts_on_beat	0	2	2	1	1	B4	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	58	long_note_starts_on_beat	0	2	2	1	1	G#4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	58	long_note_starts_on_beat	2	2	4	1	3	A4	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	59	long_note_starts_on_beat	0	2	2	1	1	A4	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	59	long_note_starts_on_beat	2	2	4	1	3	B4	start
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	60	long_note_starts_on_beat	0	2	2	1	1	B4	stop
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	60	long_note_starts_on_beat	2	2	4	1	3	A4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	61	long_note_starts_on_beat	0	2	2	1	1	E4	
121_moro_lasso_al_mio_duolo	data/cpdl/5-voices/reductions/string_quartet/121_moro_lasso_al_mio_duolo.musicxml	Violin II	61	long_note_starts_on_beat	2	2	4	1	3	E4	
