kind	severity	batch	work_id	title	output_path	part	measure	offset	detail	context
register_jump	medium	cpdl_5_voice_quartet_plus_viole	12	O Crux benedicta	data/cpdl/5-voices/reductions/string_quartet_plus_viole/012_o_crux_benedicta.musicxml	Viola	23	90	12 semitones from MIDI 67 to 55	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	12	O Crux benedicta	data/cpdl/5-voices/reductions/string_quartet_plus_viole/012_o_crux_benedicta.musicxml	Viola	26	103	12 semitones from MIDI 55 to 67	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	12	O Crux benedicta	data/cpdl/5-voices/reductions/string_quartet_plus_viole/012_o_crux_benedicta.musicxml	Viola	47	184	12 semitones from MIDI 64 to 52	prev_dur=2; current_dur=2
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	12	O Crux benedicta	data/cpdl/5-voices/reductions/string_quartet_plus_viole/012_o_crux_benedicta.musicxml	Viola	11	42	tie start without matching continuation	pitches=58
register_jump	medium	cpdl_5_voice_quartet_plus_viole	12	O Crux benedicta	data/cpdl/5-voices/reductions/string_quartet_plus_viole/012_o_crux_benedicta.musicxml	Violoncello	47	185	12 semitones from MIDI 48 to 60	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Violin I	27	107	12 semitones from MIDI 81 to 69	prev_dur=3; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Violin II	15	57	12 semitones from MIDI 76 to 64	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Violin II	26	103	12 semitones from MIDI 74 to 62	prev_dur=3; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Violin II	29	114	12 semitones from MIDI 64 to 76	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Violin II	30	116	12 semitones from MIDI 76 to 64	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Violin II	73	291	12 semitones from MIDI 76 to 64	prev_dur=3; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viole d'amour	20	79	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viole d'amour	23	91	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viole d'amour	29	113	12 semitones from MIDI 71 to 59	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viole d'amour	34	132	12 semitones from MIDI 71 to 59	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viole d'amour	35	138	12 semitones from MIDI 59 to 71	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viole d'amour	48	188	12 semitones from MIDI 57 to 69	prev_dur=2; current_dur=3
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viole d'amour	56	220	12 semitones from MIDI 57 to 69	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viole d'amour	66	263	12 semitones from MIDI 69 to 57	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viole d'amour	73	289	12 semitones from MIDI 59 to 71	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viola	8	31	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viola	27	105	12 semitones from MIDI 69 to 57	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viola	29	115	12 semitones from MIDI 67 to 55	prev_dur=3; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viola	31	123	12 semitones from MIDI 57 to 69	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viola	34	132	12 semitones from MIDI 59 to 71	prev_dur=4; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viola	67	264	12 semitones from MIDI 60 to 72	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viola	69	274	12 semitones from MIDI 71 to 59	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Viola	74	294	12 semitones from MIDI 72 to 60	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Violoncello	6	23	13 semitones from MIDI 52 to 65	prev_dur=4; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Violoncello	14	53	12 semitones from MIDI 60 to 48	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Violoncello	24	92	12 semitones from MIDI 48 to 60	prev_dur=4; current_dur=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Violoncello	27	105	12 semitones from MIDI 65 to 53	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Violoncello	54	215	12 semitones from MIDI 64 to 52	prev_dur=3; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	14	Peccantem me quotidie	data/cpdl/5-voices/reductions/string_quartet_plus_viole/014_peccantem_me_quotidie.musicxml	Violoncello	67	267	12 semitones from MIDI 60 to 48	prev_dur=2; current_dur=1
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	15	Precibus et meritis	data/cpdl/5-voices/reductions/string_quartet_plus_viole/015_precibus_et_meritis.musicxml	Violin I	6	20	3 attacks, 6 ql after/before long silence	silence_before=20; silence_after=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	15	Precibus et meritis	data/cpdl/5-voices/reductions/string_quartet_plus_viole/015_precibus_et_meritis.musicxml	Viole d'amour	18	71	12 semitones from MIDI 56 to 68	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	15	Precibus et meritis	data/cpdl/5-voices/reductions/string_quartet_plus_viole/015_precibus_et_meritis.musicxml	Viole d'amour	20	79.5	12 semitones from MIDI 56 to 68	prev_dur=0.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	15	Precibus et meritis	data/cpdl/5-voices/reductions/string_quartet_plus_viole/015_precibus_et_meritis.musicxml	Viola	16	63	16 semitones from MIDI 52 to 68	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	15	Precibus et meritis	data/cpdl/5-voices/reductions/string_quartet_plus_viole/015_precibus_et_meritis.musicxml	Viola	20	79	12 semitones from MIDI 56 to 68	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	15	Precibus et meritis	data/cpdl/5-voices/reductions/string_quartet_plus_viole/015_precibus_et_meritis.musicxml	Violoncello	8	31	12 semitones from MIDI 49 to 61	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	15	Precibus et meritis	data/cpdl/5-voices/reductions/string_quartet_plus_viole/015_precibus_et_meritis.musicxml	Violoncello	14	54	12 semitones from MIDI 49 to 61	prev_dur=1; current_dur=1.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	15	Precibus et meritis	data/cpdl/5-voices/reductions/string_quartet_plus_viole/015_precibus_et_meritis.musicxml	Violoncello	31	123	12 semitones from MIDI 47 to 59	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	15	Precibus et meritis	data/cpdl/5-voices/reductions/string_quartet_plus_viole/015_precibus_et_meritis.musicxml	Violoncello	47	185	12 semitones from MIDI 47 to 59	prev_dur=1; current_dur=1.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Violin I	32	124	12 semitones from MIDI 69 to 81	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Violin II	12	46	12 semitones from MIDI 74 to 62	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Violin II	14	53	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Violin II	54	214	12 semitones from MIDI 62 to 74	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Viole d'amour	34	133	12 semitones from MIDI 71 to 59	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Viole d'amour	57	227	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Viole d'amour	58	228	12 semitones from MIDI 72 to 60	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Viola	10	37	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Viola	14	53	12 semitones from MIDI 72 to 60	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Viola	17	65	12 semitones from MIDI 58 to 70	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Viola	22	86	12 semitones from MIDI 69 to 57	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Viola	36	141	12 semitones from MIDI 70 to 58	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Viola	46	181	12 semitones from MIDI 57 to 69	prev_dur=0.5; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Viola	55	219	12 semitones from MIDI 69 to 57	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Violoncello	26	101	12 semitones from MIDI 48 to 60	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Violoncello	36	141	14 semitones from MIDI 64 to 50	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Violoncello	49	195	12 semitones from MIDI 64 to 52	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	16	Reminiscere	data/cpdl/5-voices/reductions/string_quartet_plus_viole/016_reminiscere.musicxml	Violoncello	55	218	12 semitones from MIDI 65 to 53	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	17	Sancti Spiritus Domine	data/cpdl/5-voices/reductions/string_quartet_plus_viole/017_sancti_spiritus_domine.musicxml	Violin II	9	33	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	17	Sancti Spiritus Domine	data/cpdl/5-voices/reductions/string_quartet_plus_viole/017_sancti_spiritus_domine.musicxml	Viole d'amour	32	126	12 semitones from MIDI 55 to 67	prev_dur=0.5; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	17	Sancti Spiritus Domine	data/cpdl/5-voices/reductions/string_quartet_plus_viole/017_sancti_spiritus_domine.musicxml	Viole d'amour	35	139	12 semitones from MIDI 70 to 58	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	17	Sancti Spiritus Domine	data/cpdl/5-voices/reductions/string_quartet_plus_viole/017_sancti_spiritus_domine.musicxml	Viola	27	106	12 semitones from MIDI 53 to 65	prev_dur=1; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	18	Tribularer si nescirem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/018_tribularer_si_nescirem.musicxml	Violin I	22	87	12 semitones from MIDI 67 to 79	prev_dur=0.25; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	18	Tribularer si nescirem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/018_tribularer_si_nescirem.musicxml	Violin II	59	233	12 semitones from MIDI 60 to 72	prev_dur=1; current_dur=1.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	18	Tribularer si nescirem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/018_tribularer_si_nescirem.musicxml	Viole d'amour	23	90	12 semitones from MIDI 67 to 55	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	18	Tribularer si nescirem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/018_tribularer_si_nescirem.musicxml	Viola	19	74	12 semitones from MIDI 69 to 57	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	18	Tribularer si nescirem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/018_tribularer_si_nescirem.musicxml	Viola	42	165	12 semitones from MIDI 55 to 67	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	18	Tribularer si nescirem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/018_tribularer_si_nescirem.musicxml	Violoncello	14	54	12 semitones from MIDI 57 to 45	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Violin II	21	83	12 semitones from MIDI 69 to 57	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Violin II	22	84	12 semitones from MIDI 57 to 69	prev_dur=1; current_dur=1.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Violin II	53	208	12 semitones from MIDI 60 to 72	prev_dur=2; current_dur=3
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Viole d'amour	36	141.5	12 semitones from MIDI 70 to 58	prev_dur=1.5; current_dur=0.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Viola	30	116	12 semitones from MIDI 55 to 67	prev_dur=2; current_dur=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Viola	37	147	12 semitones from MIDI 67 to 55	prev_dur=2; current_dur=1
dangling_tie	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Viola	14	54	tie start without matching continuation	pitches=60
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Violoncello	11	42	12 semitones from MIDI 48 to 60	prev_dur=4; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Violoncello	13	50	12 semitones from MIDI 63 to 51	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Violoncello	16	62	12 semitones from MIDI 48 to 60	prev_dur=1; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Violoncello	24	92	15 semitones from MIDI 45 to 60	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Violoncello	30	119	12 semitones from MIDI 60 to 48	prev_dur=3; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Violoncello	43	168	12 semitones from MIDI 44 to 56	prev_dur=2; current_dur=3
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Violoncello	52	207	12 semitones from MIDI 60 to 48	prev_dur=3; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	19	Tribulationem et dolorem	data/cpdl/5-voices/reductions/string_quartet_plus_viole/019_tribulationem_et_dolorem.musicxml	Violoncello	53	209	12 semitones from MIDI 48 to 60	prev_dur=1; current_dur=1
sparse_window	medium	cpdl_5_voice_quartet_plus_viole	20	Venit lumen tuum	data/cpdl/5-voices/reductions/string_quartet_plus_viole/020_venit_lumen_tuum.musicxml	Violin II	4	0	1 attacks, 1 ql in 4-bar window	window_start=0; window_end=16
register_jump	medium	cpdl_5_voice_quartet_plus_viole	20	Venit lumen tuum	data/cpdl/5-voices/reductions/string_quartet_plus_viole/020_venit_lumen_tuum.musicxml	Viole d'amour	26	101	12 semitones from MIDI 53 to 65	prev_dur=1; current_dur=1.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	20	Venit lumen tuum	data/cpdl/5-voices/reductions/string_quartet_plus_viole/020_venit_lumen_tuum.musicxml	Viole d'amour	49	192	12 semitones from MIDI 67 to 55	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	20	Venit lumen tuum	data/cpdl/5-voices/reductions/string_quartet_plus_viole/020_venit_lumen_tuum.musicxml	Viola	3	9	12 semitones from MIDI 55 to 67	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	20	Venit lumen tuum	data/cpdl/5-voices/reductions/string_quartet_plus_viole/020_venit_lumen_tuum.musicxml	Viola	15	56	12 semitones from MIDI 57 to 69	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	20	Venit lumen tuum	data/cpdl/5-voices/reductions/string_quartet_plus_viole/020_venit_lumen_tuum.musicxml	Viola	21	82	12 semitones from MIDI 58 to 70	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	20	Venit lumen tuum	data/cpdl/5-voices/reductions/string_quartet_plus_viole/020_venit_lumen_tuum.musicxml	Violoncello	19	73	12 semitones from MIDI 50 to 62	prev_dur=1; current_dur=1.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	20	Venit lumen tuum	data/cpdl/5-voices/reductions/string_quartet_plus_viole/020_venit_lumen_tuum.musicxml	Violoncello	24	92	12 semitones from MIDI 48 to 60	prev_dur=2; current_dur=1.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	20	Venit lumen tuum	data/cpdl/5-voices/reductions/string_quartet_plus_viole/020_venit_lumen_tuum.musicxml	Violoncello	25	96	12 semitones from MIDI 50 to 62	prev_dur=1; current_dur=1.5
register_jump	medium	cpdl_5_voice_quartet_plus_viole	20	Venit lumen tuum	data/cpdl/5-voices/reductions/string_quartet_plus_viole/020_venit_lumen_tuum.musicxml	Violoncello	28	111	12 semitones from MIDI 48 to 60	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	57	A voi, mentre il mio core	data/cpdl/5-voices/reductions/string_quartet_plus_viole/057_a_voi_mentre_il_mio_core.musicxml	Violin I	40	158	12 semitones from MIDI 79 to 67	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	57	A voi, mentre il mio core	data/cpdl/5-voices/reductions/string_quartet_plus_viole/057_a_voi_mentre_il_mio_core.musicxml	Violin I	45	176	12 semitones from MIDI 67 to 79	prev_dur=4; current_dur=2
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	57	A voi, mentre il mio core	data/cpdl/5-voices/reductions/string_quartet_plus_viole/057_a_voi_mentre_il_mio_core.musicxml	Violin I	3	10	2 attacks, 4 ql after/before long silence	silence_before=10; silence_after=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	57	A voi, mentre il mio core	data/cpdl/5-voices/reductions/string_quartet_plus_viole/057_a_voi_mentre_il_mio_core.musicxml	Violin II	19	72	12 semitones from MIDI 60 to 72	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	57	A voi, mentre il mio core	data/cpdl/5-voices/reductions/string_quartet_plus_viole/057_a_voi_mentre_il_mio_core.musicxml	Viole d'amour	49	195	13 semitones from MIDI 59 to 72	prev_dur=1; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	57	A voi, mentre il mio core	data/cpdl/5-voices/reductions/string_quartet_plus_viole/057_a_voi_mentre_il_mio_core.musicxml	Viola	19	72	12 semitones from MIDI 57 to 69	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	57	A voi, mentre il mio core	data/cpdl/5-voices/reductions/string_quartet_plus_viole/057_a_voi_mentre_il_mio_core.musicxml	Viola	40	156	12 semitones from MIDI 67 to 55	prev_dur=2; current_dur=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	57	A voi, mentre il mio core	data/cpdl/5-voices/reductions/string_quartet_plus_viole/057_a_voi_mentre_il_mio_core.musicxml	Violoncello	12	45	12 semitones from MIDI 45 to 57	prev_dur=2; current_dur=1
register_jump	medium	cpdl_5_voice_quartet_plus_viole	57	A voi, mentre il mio core	data/cpdl/5-voices/reductions/string_quartet_plus_viole/057_a_voi_mentre_il_mio_core.musicxml	Violoncello	26	101	12 semitones from MIDI 57 to 45	prev_dur=2; current_dur=2
register_jump	medium	cpdl_5_voice_quartet_plus_viole	57	A voi, mentre il mio core	data/cpdl/5-voices/reductions/string_quartet_plus_viole/057_a_voi_mentre_il_mio_core.musicxml	Violoncello	27	104	12 semitones from MIDI 45 to 57	prev_dur=0.5; current_dur=2
sparse_fragment	medium	cpdl_5_voice_quartet_plus_viole	57	A voi, mentre il mio core	data/cpdl/5-voices/reductions/string_quartet_plus_viole/057_a_voi_mentre_il_mio_core.musicxml	Violoncello	3	8	2 attacks, 4 ql after/before long silence	silence_before=8; silence_after=4
register_jump	medium	cpdl_5_voice_quartet_plus_viole	58	Ahi, disperata vita	data/cpdl/5-voices/reductions/string_quartet_plus_viole/058_ahi_disperata_vita.musicxml	Violin I	6	20	12 semitones from MIDI 69 to 81	prev_dur=2; current_dur=4
